"MMID","New_name","Keywords","Author","Institution","Dataset_Available","Subject_name","Short_Title","Subject_name.x","Area","Region","Location","Start_Year","End_Year","Data_Time_Points","Unit_Type","Temporal_Resolution","Spatial_Resolution","Dataset_Title","Compilation_Title","Publication_Year","Reference","Available_Metadata","Metadata_name","User_Contact","Institution_Type","Research_Fund","Research_Field","SE_Interaction","Data_Uncertanty","Notes","Lat","Long"
248,"Historic Catch of Tiburon & Cazon for Chiapas","Tiburon; Cazon; Captura; Chiapas","CONAPESCA","CONAPESCA",1,"Triakis semifasciata","Historic Catch of Tiburon & Cazon for Chiapas","Tiburon;Cazon","Pacific","South Pacific","Chiapas",2004,2013,10,"Weight","Year","State","Tiburon / Cazon; Chiapas: Serie Historica de la Produccion Pesquera de la entidad (Peso vivo en Toneladas)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Benefits",NA,NA,14.2,-93.1292
248,"Historic Catch of Tiburon & Cazon for Chiapas","Tiburon; Cazon; Captura; Chiapas","CONAPESCA","CONAPESCA",1,"Heterodontus mexicanus","Historic Catch of Tiburon & Cazon for Chiapas","Tiburon;Cazon","Pacific","South Pacific","Chiapas",2004,2013,10,"Weight","Year","State","Tiburon / Cazon; Chiapas: Serie Historica de la Produccion Pesquera de la entidad (Peso vivo en Toneladas)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Benefits",NA,NA,14.2,-93.1292
248,"Historic Catch of Tiburon & Cazon for Chiapas","Tiburon; Cazon; Captura; Chiapas","CONAPESCA","CONAPESCA",1,"Ginglymostoma cirratum","Historic Catch of Tiburon & Cazon for Chiapas","Tiburon;Cazon","Pacific","South Pacific","Chiapas",2004,2013,10,"Weight","Year","State","Tiburon / Cazon; Chiapas: Serie Historica de la Produccion Pesquera de la entidad (Peso vivo en Toneladas)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Benefits",NA,NA,14.2,-93.1292
248,"Historic Catch of Tiburon & Cazon for Chiapas","Tiburon; Cazon; Captura; Chiapas","CONAPESCA","CONAPESCA",1,"Sphyrna mokarran","Historic Catch of Tiburon & Cazon for Chiapas","Tiburon;Cazon","Pacific","South Pacific","Chiapas",2004,2013,10,"Weight","Year","State","Tiburon / Cazon; Chiapas: Serie Historica de la Produccion Pesquera de la entidad (Peso vivo en Toneladas)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Benefits",NA,NA,14.2,-93.1292
248,"Historic Catch of Tiburon & Cazon for Chiapas","Tiburon; Cazon; Captura; Chiapas","CONAPESCA","CONAPESCA",1,"Cephaloscyllium ventriosum","Historic Catch of Tiburon & Cazon for Chiapas","Tiburon;Cazon","Pacific","South Pacific","Chiapas",2004,2013,10,"Weight","Year","State","Tiburon / Cazon; Chiapas: Serie Historica de la Produccion Pesquera de la entidad (Peso vivo en Toneladas)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Benefits",NA,NA,14.2,-93.1292
263,"Historic Catch of Trucha for Oaxaca","Trucha; Captura; Oaxaca","CONAPESCA","CONAPESCA",1,"Trucha","Historic Catch of Trucha for Oaxaca","Trucha","Pacific","South Pacific","Oaxaca",2004,2013,10,"Weight","Year","State","Trucha; Oaxaca: Serie Historica de la Produccion Pesquera de la entidad (Peso vivo en Toneladas)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Fisheries","Benefits",NA,NA,NA,NA
266,"Historic Value of Fish Catch  for Baja California","BC; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Baja California","Multiple Especies","Pacific","G. Of California","Baja California",2004,2013,10,"Currency","Year","State","Baja California: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,30.8406,-116
267,"Historic Value of Fish Catch  for Baja California Sur","BCS; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Baja California Sur","Multiple Especies","Pacific","G. Of California","Baja California Sur",2004,2013,10,"Currency","Year","State","Baja California Sur: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,26.0444,-112
270,"Historic Value of Fish Catch  for Colima","Colima; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Colima","Multiple Especies","Pacific","Central Pacific","Colima",2004,2013,10,"Currency","Year","State","Colima: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,19.1223,-109.0072
271,"Historic Value of Fish Catch  for Chiapas","Chiapas; Economico; Valor","CONAPESCA","CONAPESCA",1,"Chiapas","Historic Value of Fish Catch  for Chiapas","Chiapas","Pacific","South Pacific","Chiapas",2004,2013,10,"Currency","Year","State","Chiapas: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,14.2,-93.1292
275,"Historic Value of Fish Catch  for Guerrero","Guerrero; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Guerrero","Multiple Especies","Pacific","Central Pacific","Guerrero",2004,2013,10,"Currency","Year","State","Guerrero: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,15.4392,-104.5451
277,"Historic Value of Fish Catch  for Jalisco","Jalisco; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Jalisco","Multiple Especies","Pacific","Central Pacific","Jalisco",2004,2013,10,"Currency","Year","State","Jalisco: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
279,"Historic Value of Fish Catch  for Michoacan","Michoacan; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Michoacan","Multiple Especies","Pacific","Central Pacific","Michoacan",2004,2013,10,"Currency","Year","State","Michoacan: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
281,"Historic Value of Fish Catch  for nayarit","nayarit; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for nayarit","Multiple Especies","Pacific","Central Pacific","Nayarit",2004,2013,10,"Currency","Year","State","nayarit: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,21.7514,-110.8455
283,"Historic Value of Fish Catch  for Oaxaca","Oaxaca; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Oaxaca","Multiple Especies","Pacific","South Pacific","Oaxaca",2004,2013,10,"Currency","Year","State","Oaxaca: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
288,"Historic Value of Fish Catch  for Sinaloa","Sinaloa; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Sinaloa","Multiple Especies","Pacific","G. Of California","Sinaloa",2004,2013,10,"Currency","Year","State","Sinaloa: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,25.1721,-110.4795
289,"Historic Value of Fish Catch  for Sonora","Sonora; Economico; Valor","CONAPESCA","CONAPESCA",1,"Multiple Especies","Historic Value of Fish Catch  for Sonora","Multiple Especies","Pacific","G. Of California","Sonora",2004,2013,10,"Currency","Year","State","Sonora: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,29.2972,-113.3309
297,"Participation of the national Production  for Baja California","BC; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Baja California","Multiple Especies","Pacific","G. Of California","Baja California",2004,2013,10,"Currency","Year","State","Baja California: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,30.8406,-116
298,"Participation of the national Production  for Baja California Sur","BCS; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Baja California Sur","Multiple Especies","Pacific","G. Of California","Baja California Sur",2004,2013,10,"Currency","Year","State","Baja California Sur: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,26.0444,-112
301,"Participation of the national Production  for Colima","Colima; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Colima","Multiple Especies","Pacific","Central Pacific","Colima",2004,2013,10,"Currency","Year","State","Colima: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,19.1223,-109.0072
302,"Participation of the national Production  for Chiapas","Chiapas; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Chiapas","Participation of the national Production  for Chiapas","Chiapas","Pacific","South Pacific","Chiapas",2004,2013,10,"Currency","Year","State","Chiapas: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,14.2,-93.1292
306,"Participation of the national Production  for Guerrero","Guerrero; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Guerrero","Multiple Especies","Pacific","Central Pacific","Guerrero",2004,2013,10,"Currency","Year","State","Guerrero: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,15.4392,-104.5451
308,"Participation of the national Production  for Jalisco","Jalisco; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Jalisco","Multiple Especies","Pacific","Central Pacific","Jalisco",2004,2013,10,"Currency","Year","State","Jalisco: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
310,"Participation of the national Production  for Michoacan","Michoacan; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Michoacan","Multiple Especies","Pacific","Central Pacific","Michoacan",2004,2013,10,"Currency","Year","State","Michoacan: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
312,"Participation of the national Production  for nayarit","nayarit; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for nayarit","Multiple Especies","Pacific","Central Pacific","Nayarit",2004,2013,10,"Currency","Year","State","nayarit: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,21.7514,-110.8455
314,"Participation of the national Production  for Oaxaca","Oaxaca; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Oaxaca","Multiple Especies","Pacific","South Pacific","Oaxaca",2004,2013,10,"Currency","Year","State","Oaxaca: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
319,"Participation of the national Production  for Sinaloa","Sinaloa; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Sinaloa","Multiple Especies","Pacific","G. Of California","Sinaloa",2004,2013,10,"Currency","Year","State","Sinaloa: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,25.1721,-110.4795
320,"Participation of the national Production  for Sonora","Sonora; Proporcion of Produccion;","CONAPESCA","CONAPESCA",1,"Multiple Especies","Participation of the national Production  for Sonora","Multiple Especies","Pacific","G. Of California","Sonora",2004,2013,10,"Currency","Year","State","Sonora: Participacion Porcentual en la Produccion nacional","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,29.2972,-113.3309
328,"Basic Social-economic Information About Fishing Sector of  Baja California","BC; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Baja California","Multiple Especies","Pacific","G. Of California","Baja California",2013,2013,5,"Currency","Year","State","Baja California: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,30.8406,-116
329,"Basic Social-economic Information About Fishing Sector of  Baja California Sur","BCS; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Baja California Sur","Multiple Especies","Pacific","G. Of California","Baja California Sur",2013,2013,5,"Currency","Year","State","Baja California Sur: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,26.0444,-112
332,"Basic Social-economic Information About Fishing Sector of  Colima","Colima; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Colima","Multiple Especies","Pacific","Central Pacific","Colima",2013,2013,5,"Currency","Year","State","Colima: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,19.1223,-109.0072
333,"Basic Social-economic Information About Fishing Sector of  Chiapas","Chiapas; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Chiapas","Basic Social-economic Information About Fishing Sector of  Chiapas","Chiapas","Pacific","South Pacific","Chiapas",2013,2013,5,"Currency","Year","State","Chiapas: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,14.2,-93.1292
337,"Basic Social-economic Information About Fishing Sector of  Guerrero","Guerrero; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Guerrero","Multiple Especies","Pacific","Central Pacific","Guerrero",2013,2013,5,"Currency","Year","State","Guerrero: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,15.4392,-104.5451
339,"Basic Social-economic Information About Fishing Sector of  Jalisco","Jalisco; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Jalisco","Multiple Especies","Pacific","Central Pacific","Jalisco",2013,2013,5,"Currency","Year","State","Jalisco: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
341,"Basic Social-economic Information About Fishing Sector of  Michoacan","Michoacan; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Michoacan","Multiple Especies","Pacific","Central Pacific","Michoacan",2013,2013,5,"Currency","Year","State","Michoacan: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
343,"Basic Social-economic Information About Fishing Sector of  nayarit","nayarit; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  nayarit","Multiple Especies","Pacific","Central Pacific","Nayarit",2013,2013,5,"Currency","Year","State","nayarit: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,21.7514,-110.8455
345,"Basic Social-economic Information About Fishing Sector of  Oaxaca","Oaxaca; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Oaxaca","Multiple Especies","Pacific","South Pacific","Oaxaca",2013,2013,5,"Currency","Year","State","Oaxaca: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,NA,NA
350,"Basic Social-economic Information About Fishing Sector of  Sinaloa","Sinaloa; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Sinaloa","Multiple Especies","Pacific","G. Of California","Sinaloa",2013,2013,5,"Currency","Year","State","Sinaloa: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,25.1721,-110.4795
351,"Basic Social-economic Information About Fishing Sector of  Sonora","Sonora; Pescador; Industrial embarcaciones; Industria; Artesanal embarcaciones; Acuacultura","CONAPESCA","CONAPESCA",1,"Multiple Especies","Basic Social-economic Information About Fishing Sector of  Sonora","Multiple Especies","Pacific","G. Of California","Sonora",2013,2013,5,"Currency","Year","State","Sonora: Serie Historica del Valor de la Produccion (Miles de Pesos)","Anuario estadistico de acuacultura y pesca 2013",2013,"https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca","NO",NA,"uenlace@conapesca.gob.mx","GOV","GOV_F","Sociology","Benefits",NA,NA,29.2972,-113.3309
1243,"Atlas de Localidades Pesqueras de Baja California Sur","Atlas; Localidades; Pesqueras; Baja California Sur","CONAPESCA","CONAPESCA",1,NA,"Atlas de Localidades Pesqueras de Baja California Sur",NA,"Pacific","G. Of California","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Baja California Sur y Sonora (ZIP)","Atlas de Localidades Pesqueras de Baja California Sur",2010,"https://www.gob.mx/conapesca/documentos/atlas-de-localidades-pesqueras","NO",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
1244,"Atlas de Localidades Pesqueras de Sonora","Atlas; Localidades; Pesqueras; Sonora","CONAPESCA","CONAPESCA",1,NA,"Atlas de Localidades Pesqueras de Sonora",NA,"Pacific","G. Of California","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Baja California Sur y Sonora (ZIP)","Atlas de Localidades Pesqueras de Sonora",2010,"https://www.gob.mx/conapesca/documentos/atlas-de-localidades-pesqueras","NO",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
1245,"Atlas de Localidades Pesqueras de Chiapas","Atlas; Localidades; Pesqueras; Chiapas","CONAPESCA","CONAPESCA",1,"Chiapas","Atlas de Localidades Pesqueras de Chiapas","Chiapas","Pacific","South Pacific","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Chiapas(ZIP)","Atlas de Localidades Pesqueras de Chiapas",2010,"https://www.gob.mx/conapesca/documentos/atlas-de-localidades-pesqueras","YES",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
1246,"Atlas de Localidades Pesqueras de Colima","Atlas; Localidades; Pesqueras; Colima","CONAPESCA","CONAPESCA",1,NA,"Atlas de Localidades Pesqueras de Colima",NA,"Pacific","Central Pacific","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Colima (PDF)","Atlas de Localidades Pesqueras de Colima",2010,"http://www.conapesca.sagarpa.gob.mx/work/sites/cona/resources/PDFContent/7258/Atlas_COLIMA.pdf","NO",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
1247,"Atlas de Localidades Pesqueras de Guerrero","Atlas; Localidades; Pesqueras; Guerrero","CONAPESCA","CONAPESCA",1,NA,"Atlas de Localidades Pesqueras de Guerrero",NA,"Pacific","Central Pacific","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Guerrero (PDF)","Atlas de Localidades Pesqueras de Guerrero",2010,"http://www.conapesca.sagarpa.gob.mx/work/sites/cona/resources/PDFContent/7260/atlasGuerrero.pdf","NO",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
1248,"Atlas de Localidades Pesqueras de Jalisco","Atlas; Localidades; Pesqueras; Jalisco","CONAPESCA","CONAPESCA",1,NA,"Atlas de Localidades Pesqueras de Jalisco",NA,"Pacific","Central Pacific","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Jalisco (PDF)","Atlas de Localidades Pesqueras de Jalisco",2010,"http://www.conapesca.sagarpa.gob.mx/work/sites/cona/resources/PDFContent/7261/atlasJalisco.pdf","NO",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
1249,"Atlas de Localidades Pesqueras de Michoacan","Atlas; Localidades; Pesqueras; Michoacan","CONAPESCA","CONAPESCA",1,NA,"Atlas de Localidades Pesqueras de Michoacan",NA,"Pacific","Central Pacific","Georeference",2010,2010,1,"Area","Year","Georeferenced","Atlas Michoacan (PDF)","Atlas de Localidades Pesqueras de Michoacan",2010,"http://www.conapesca.sagarpa.gob.mx/work/sites/cona/resources/PDFContent/7259/atlasMichoacan.pdf","NO",NA,"gobmx@funcionpublica.gob.mx","GOV","GOV_F","Fisheries","State",NA,NA,NA,NA
